Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,hourly,employer_provided,min_salary,max_salary,avg_salary,job_state,python_yn,R_yn,spark,aws,excel
"Senior Software Engineer, AI",$180K - $339K (Employer est.),"Deep C++ programming and problem-solving skills, including debugging, performance analysis, documentation, and test design. Ways to stand out from the crowd:…
Skills: Computer science, Analysis skills, C++, Deep learning, Software development",4.6,NVIDIA,"Santa Clara, CA",10000+ Employees,0,0,180,339,259.5,Santa Clara,0,0,0,0,0
"Staff Data Scientist, Dashboard Analytics",$146K - $215K (Employer est.),"Across it all, we’ve embedded financial services tools at the point of sale, so merchants can access a business loan and manage their cash flow in one place.…
Skills: SQL, Product development, Machine learning, Data science, Leadership",3.8,Afterpay,"San Francisco, CA",1001 to 5000 Employees,0,0,146,215,180.5,San Francisco,0,0,0,0,0
"Applied Scientist - Delivery Experience, Delivery Experience AI Team",$136K - $222K (Employer est.),"Innovate, design, develop and evaluate machine learning models to solve business problems and improve customer experience.…
Skills: Data mining, Data structures, Java, C++, Machine learning",3.7,Amazon.com Services LLC,"Bellevue, WA",10000+ Employees,0,0,136,222,179.0,Bellevue,0,0,0,0,0
"Software Engineer II, Machine Learning",$158K - $176K (Employer est.),"Bachelor's degree or equivalent in Computer Science, Engineering, Mathematics or related field, with 3+ years of full-time engineering experience.…
Skills: Go, Spark, Java, OOP, C++",3.9,Uber,"San Francisco, CA",10000+ Employees,0,0,158,176,167.0,San Francisco,0,0,1,0,0
Artificial Intelligence (AI) Innovation Engineer,$75K - $133K (Glassdoor est.),"The AI Innovation Engineer will design and implement machine learning (ML) models to address business challenges and develop innovative solutions.…
Skills: TensorFlow, Power BI, Cloud infrastructure, Azure, Data mining",3.5,Mayer Brown LLP,"Chicago, IL",5001 to 10000 Employees,0,0,75,133,104.0,Chicago,0,0,0,0,0
"Staff Software Engineer, Machine Learning, YouTube",$189K - $284K (Employer est.),"We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking……
Skills: TensorFlow, Data structures, Machine learning, Distributed systems, Natural language processing",4.4,YouTube,"San Bruno, CA",1001 to 5000 Employees,0,0,189,284,236.5,San Bruno,0,0,0,0,0
"Senior Software Architect, AI and HPC",$180K - $339K (Employer est.),"Ph.D, Masters, or Bachelors in , in computer science, computer engineering, or a closely related field or equivalent experience.…
Skills: TensorFlow, Computer science, UCC law, Ethernet, Software development",4.6,NVIDIA,"Santa Clara, CA",10000+ Employees,0,0,180,339,259.5,Santa Clara,0,0,0,0,0
"Director, Data Science - Monetization AI Infrastructure",$253K - $314K (Employer est.),"You will focus on developing hypotheses and employ a diverse toolkit of rigorous analytical approaches, different methodologies, frameworks, and technical……
Skills: Machine learning, AI, Communication skills, Analytics",4.0,Meta,"Bellevue, WA",10000+ Employees,0,0,253,314,283.5,Bellevue,0,0,0,0,0
"Data Engineer II, Amazon Search, Search Data Science",$119K - $206K (Employer est.),"We spend time on evaluating experiments to develop durable learnings. 3+ years of data engineering experience.…
Skills: Data modeling, Relational databases, Databases, AWS, S3",3.7,Amazon.com Services LLC,"Seattle, WA",10000+ Employees,0,0,119,206,162.5,Seattle,0,0,0,1,0
"Applied Scientist, Kumo",$136K - $222K (Employer est.),"PhD, or Master's degree and 4+ years of CS, CE, ML or related field experience. You will be a key driver in taking something from an idea to an experiment to a……
Skills: Data mining, Data structures, AWS, Machine learning, Distributed systems",3.7,"Amazon Web Services, Inc.","Santa Clara, CA",Unknown,0,0,136,222,179.0,Santa Clara,0,0,0,1,0
"Sr. Data Scientist, Analytics & Insights",$143K - $248K (Employer est.),"Master's degree in a quantitative field such as statistics, mathematics, data science, business analytics, economics, finance, engineering, or computer science.…
Skills: MATLAB, Pricing, Data mining, Business intelligence, Sales",3.7,"Amazon Web Services, Inc.","New York, NY",Unknown,0,0,143,248,195.5,New York,0,0,0,0,0
"Senior Frontend Engineer, AI Platform - Robotics",$132K - $259K (Employer est.),"Ensuring the technical feasibility of UI/UX designs and maintaining a consistent look and feel across the platform.…
Skills: Authentication, Computer science, Node.js, CSS, React",4.6,NVIDIA,"Santa Clara, CA",10000+ Employees,0,0,132,259,195.5,Santa Clara,0,0,0,0,0
"Senior Software Development Engineer - Machine Learning, Amazon Advertising - Sponsored Products",$151K - $262K (Employer est.),"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience.…
Skills: Computer science, Machine learning, Deep learning, Mentoring, Software development",3.7,Amazon.com Services LLC,"Palo Alto, CA",10000+ Employees,0,0,151,262,206.5,Palo Alto,0,0,0,0,0
"Senior Applied Scientist, International Seller Growth",$150K - $260K (Employer est.),"Strong academic background in Deep Learning & causal statistics is required with multiple Tier -1 publications, mentorship and technical leadership experience……
Skills: TensorFlow, Statistics, Spark, R, Research",3.7,Amazon.com Services LLC,"Austin, TX",10000+ Employees,0,0,150,260,205.0,Austin,0,0,1,0,0
Applied AIML Data Scientist Lead - Vice President,$147K - $260K (Employer est.),"Advanced degree (MS, PhD) in a quantitative field (e.g., Data Science, Computer Science, Applied Mathematics, Statistics, Econometrics).…
Skills: Spark, R, SQL, AWS, Machine learning",4.0,JPMorgan Chase & Co,"Jersey City, NJ",10000+ Employees,0,0,147,260,203.5,Jersey City,0,0,1,1,0
"Senior Data Scientist, 5+ Years of Experience",$184K - $276K (Employer est.),"5+ years of experience in quantitative analysis & data science or a related field. BS/BA degree in statistics, mathematics, economics, computer science,……
Skills: Computer science, Data modeling, Data mining, Social media management, Big data",3.5,Snapchat,"Los Angeles, CA",5001 to 10000 Employees,0,0,184,276,230.0,Los Angeles,0,0,0,0,0
Global Quality Systems Data Scientist Specialist,$79K - $113K (Glassdoor est.),"Actively participate in the implementation of systems, tools and processes related to data management, data modeling and reporting.…
Skills: CGMP, Power BI, Microsoft Excel, English, SQL",3.6,Lonza,"Houston, TX",10000+ Employees,0,0,79,113,96.0,Houston,0,0,0,0,1
Staff Product Data Scientist,$97K - $234K (Employer est.),"We enable consumers to exchange funds more safely with merchants using a variety of funding sources, which may include a bank account, a PayPal or Venmo account……
Skills: Microsoft Excel, R, QlikView, Apache Hive, Tableau",3.8,PayPal,United States,10000+ Employees,0,0,97,234,165.5,United States,0,0,0,0,1
"Staff Machine Learning Engineer, Monetization Engineering",$148K - $304K (Employer est.),"MS or PhD degree in Computer Science, Statistics or related field. Be responsible for the development of state-of-the-art applied machine learning projects for……
Skills: Data mining, Math, Machine learning, Natural language processing, Project leadership",4.0,Pinterest,"San Francisco, CA",1001 to 5000 Employees,0,0,148,304,226.0,San Francisco,0,0,0,0,0
Staff Machine Learning Engineer - Search Quality,$167K - $343K (Employer est.),"Experience with building deep neural net models, including architecture design, training, and evaluation. Design and build ML models that understand user intent……
Skills: TensorFlow, Spark, Apache Hive, Java, Machine learning",4.0,Pinterest,"San Francisco, CA",1001 to 5000 Employees,0,0,167,343,255.0,San Francisco,0,0,1,0,0
"Software Engineer, Frontier AI Technologies",$122K - $215K (Employer est.),"You’ll analyze problem requirements, existing solutions, and available systems and make high-level architectural decisions, building proofs of concept and……
Skills: Computer science, Natural language processing, AI",4.1,Apple,"Cupertino, CA",10000+ Employees,0,0,122,215,168.5,Cupertino,0,0,0,0,0
"Software Engineer, Integration, AI Platforms",$104K - $360K (Employer est.),"You would be designing fail-safe mechanisms and redundant architectures to mitigate risks and minimize downtime in autonomous driving scenarios.…
Skills: TCP, Computer vision, Host/hostess experience, C++, C",3.5,Tesla,"Palo Alto, CA",10000+ Employees,0,0,104,360,232.0,Palo Alto,0,0,0,0,0
Health Services Statistician,$97K - $220K (Employer est.),"Ability to clearly explain complex methodologies and present technical findings and recommendations to both technical and non-technical audiences.…
Skills: Statistics, Power BI, Data center experience, Medicare, SAS",4.2,Booz Allen,"Washington, DC",10000+ Employees,0,0,97,220,158.5,Washington,0,0,0,0,0
Director-Data Science,$150K - $225K (Employer est.),"Masters or PhD degree in Computer Science, Mathematics or related field. Lead all important aspects of the next-gen AI platforms such as architecture, Compute ……
Skills: Big data, Google Cloud Platform, AWS, Machine learning, Deep learning",4.1,Amex,"New York, NY",10000+ Employees,0,0,150,225,187.5,New York,0,0,0,1,0
Sr AWS Data Analyst,$66K - $112K (Employer est.),"Technical expertise regarding data models, database design development, data analytics and segmentation techniques.…
Skills: Computer science, Azure, Java, SQL, Database design",3.6,Wipro Limited,"Santa Clara, CA",10000+ Employees,0,0,66,112,89.0,Santa Clara,0,0,0,0,0
Principal Data Scientist,$145K - $180K (Employer est.),"Reporting to the Director of Data Science for Consumer Asset Management Analytics and Strategy, this position will focus on collaborating with data solution and……
Skills: Oracle, Management, SAS, SQL, Analysis skills",3.8,Ally Financial,"Lewisville, TX",10000+ Employees,0,0,145,180,162.5,Lewisville,0,0,0,0,0
"Software Engineer, Backend, AI Evaluation",$104K - $348K (Employer est.),"Bachelor's Degree in Computer Science, or proof of exceptional skills in related field. Design and implement tools and dashboards to accelerate the evaluation……
Skills: Computer science, React, Tooling, Relational databases, AWS",3.5,Tesla,"Palo Alto, CA",10000+ Employees,0,0,104,348,226.0,Palo Alto,0,0,0,1,0
Sr Data Scientist,$120K - $152K (Glassdoor est.),"Bachelor’s degree in data science, information technology, data analysis, or related field with seven (7) or more years of applicable experience.…
Skills: TensorFlow, Power BI, Data modeling, R, Microsoft SQL Server",3.2,Consumers Energy,"Jackson, MI",5001 to 10000 Employees,0,0,120,152,136.0,Jackson,0,0,0,0,0
Senior Data Analyst - SF,$115K - $160K (Employer est.),"Our Data team is the backbone of Aircall’s decision-making process, driving product development and business growth with cutting-edge data products, tools, and……
Skills: SQL, Python",3.4,Aircall,"San Francisco, CA",501 to 1000 Employees,0,0,115,160,137.5,San Francisco,1,0,0,0,0
Clinical Research Data Scientist,$64K - $105K (Glassdoor est.),"The successful candidate will leverage their extensive prior research experience to jointly develop and execute computational research projects that they will……
Skills: R, English, Research, Analysis skills, Python",3.7,Massachusetts General Hospital(MGH),"Boston, MA",1001 to 5000 Employees,0,0,64,105,84.5,Boston,1,0,0,0,0
Machine Learning Engineer,$126K - $182K (Glassdoor est.),"You hold a Bachelor’s Degree in Computer Science or related technical field. As a center of excellence, the CDS team uses sophisticated data science……
Skills: TensorFlow, CI/CD, Computer science, Kubernetes, Big data",4.1,Genentech,"San Francisco, CA",10000+ Employees,0,0,126,182,154.0,San Francisco,0,0,0,0,1
"Senior Software Engineer, Deep Learning Inference Workflows",$180K - $339K (Employer est.),"A Bachelor's, Master's, PhD or equivalent experience in Computer Science, Computer Engineering, Electrical Engineering or related field.…
Skills: TensorFlow, Computer science, DevOps, Electrical engineering, OS Kernels",4.6,NVIDIA,"Santa Clara, CA",10000+ Employees,0,0,180,339,259.5,Santa Clara,0,0,0,0,0
"Machine Learning Engineer, Generative AI Innovation Center, AWS",$129K - $224K (Employer est.),"3+ years of design or architecture (design patterns, reliability and scaling) of new and existing machine learning systems experience. A day in the life.…
Skills: TensorFlow, CI/CD, Computer science, AWS, Machine learning",3.7,"Amazon Web Services, Inc.","Seattle, WA",Unknown,0,0,129,224,176.5,Seattle,0,0,0,1,0
"AIML - Software Engineer, Machine Learning Platform & Intelligence",$135K - $251K (Employer est.),"BS, MS or PhD in Computer Science or related field. Experience with ML Modeling and tools. Strong background in computer science: algorithms and data structures……
Skills: Computer science, Kubernetes, Data structures, AWS, Machine learning",4.1,Apple,"Seattle, WA",10000+ Employees,0,0,135,251,193.0,Seattle,0,0,0,1,0
Research Data Scientist,$97K - $220K (Employer est.),"You’ll mentor teammates, develop algorithms, write scripts, build predictive analytics, apply machine learning, and use the right combination of tools and……
Skills: Computer vision, R, Data analysis skills, Research, Analysis skills",4.2,Booz Allen,"Washington, DC",10000+ Employees,0,0,97,220,158.5,Washington,0,0,0,0,0
